Name,Price in GBR,Ingredients,Product_Link,Category
Glow Shower & Shave Mousse,NONE,Citric Acid,https://www.dove.com/uk/p/glow-shower-&-shave-mousse.html/08720181321733,Body Wash
Glow Shower & Shave Mousse,NONE,Citronellol,https://www.dove.com/uk/p/glow-shower-&-shave-mousse.html/08720181321733,Body Wash
Glow Shower & Shave Mousse,NONE,Limonene,https://www.dove.com/uk/p/glow-shower-&-shave-mousse.html/08720181321733,Body Wash
Glow Shower & Shave Mousse,NONE,Linalool.,https://www.dove.com/uk/p/glow-shower-&-shave-mousse.html/08720181321733,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Aqua,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Cocamidopropyl Betaine,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Hydroxypropyl Starch Phosphate,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Lauric Acid,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Lauroyl Glycinate,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Lauroyl Isethionate,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Chloride,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Glycerin,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Hydrogenated Soybean Oil,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Benzoate,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Caprylyl Glycol,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Hydroxide,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Citric Acid,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Isethionate,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Stearic Acid,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Palmitic Acid,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Sodium Gluconate,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Caprylic Acid,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Guar Hydroxypropyltrimonium Chloride,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Derma Hypoallergenic Care Body Wash Shower Gel,NONE,Hydroxystearic Acid.,https://www.dove.com/uk/p/derma-hypoallergenic-care-body-wash-shower-gel.html/08720181356735,Body Wash
Body Love Essential Care Body Lotion,4.8,Aqua,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Ethylhexyl Cocoate,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Glycerin,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Cyclopentasiloxane,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Paraffinum Liquidum,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Cetyl PEG/PPG-10/1 Dimethicone,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Disodium phosphate,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Cera Microcristallina,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Parfum,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Tocopheryl Acetate,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Sodium PCA,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Potassium lactate,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Isomerized Linoleic Acid,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Urea,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Collagen Amino Acids,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Lactic acid,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,BHT,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Methylparaben,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Phenoxyethanol,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Propylparaben,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Benzyl alcohol,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Butylphenyl Methylpropional,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Citronellol,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Coumarin,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Geraniol,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Hexyl Cinnamal,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Limonene,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Essential Care Body Lotion,4.8,Linalool,https://www.dove.com/uk/p/body-love-essential-care-body-lotion.html/08711700806916,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Aqua,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Glycerin,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Stearic Acid,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Octyldodecanol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Ethylhexyl Cocoate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Petrolatum,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Dimethicone,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Glycol Stearate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Glyceryl Stearate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Triethanolamine,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Caprylyl Glycol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Cetyl Alcohol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Phenoxyethanol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Parfum,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Isohexadecane,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Disodium EDTA,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Stearamide AMP,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Polysorbate 80,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Dimethiconol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Sorbitan Oleate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Butylene Glycol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,PEG-40 Hydrogenated Castor Oil,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Lactic Acid,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Sodium Benzoate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Oryza Sativa Bran Extract,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Oryza Sativa Germ Oil,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Nelumbo Nucifera Flower Extract,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Potassium Sorbate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Maltodextrin,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Benzyl Alcohol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Benzyl Salicylate,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Coumarin,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Geraniol,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Hexyl Cinnamal,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Hydroxycitronellal,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Limonene,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Glowing Care Body Lotion,6.99,Linalool.,https://www.dove.com/uk/p/body-love-glowing-care-body-lotion.html/08710908777769,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Aqua,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Glycerin,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Dimethicone,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Stearic Acid,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Caprylic/Capric Triglyceride,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Glycol Stearate,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,PEG-100 Stearate,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Petrolatum,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Glyceryl Stearate,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Caprylyl Glycol,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Phenoxyethanol,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Cetyl Alcohol,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Parfum,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Triethanolamine,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Disodium EDTA,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Stearamide AMP,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Carbomer,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Tocopheryl Acetate,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Cocos Nucifera Oil,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Prunus Amygdalus Dulcis Oil,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
Body Love Restoring Care Body Lotion,3.5,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/body-love-restoring-care-body-lotion.html/08710908778230,Body Lotion
